Frequency (Hz)	100	90	80	70	60	50	40	30
2.77344e+03	 -1069.65	 929.405	 0	 31720.7	 197.441	 -168.919	 -168.919	 -168.919
2.79297e+03	 -1076.09	 938.55	 0	 31719.4	 207.441	 -158.606	 -158.606	 -158.606
2.81250e+03	 -1075.31	 935.725	 0	 31723.5	 205.042	 -160.618	 -160.618	 -160.618
2.83203e+03	 -1069.9	 928.79	 0	 31720.5	 197.212	 -168.919	 -168.919	 -168.919
2.85156e+03	 -1075.4	 936.576	 0	 31718.5	 205.601	 -160.372	 -160.372	 -160.372
2.87109e+03	 -1075.99	 935.806	 0	 31722	 205.379	 -160.162	 -160.162	 -160.162
2.89062e+03	 -1070.35	 928.474	 0	 31720.1	 197.264	 -168.653	 -168.653	 -168.653
2.91016e+03	 -1074.82	 934.692	 0	 31717.7	 203.857	 -162.028	 -162.028	 -162.028
2.92969e+03	 -1076.39	 935.612	 0	 31720.6	 205.414	 -160.024	 -160.024	 -160.024
2.94922e+03	 -1070.93	 928.376	 0	 31719.6	 197.523	 -168.196	 -168.196	 -168.196
2.96875e+03	 -1074.33	 932.938	 0	 31717.1	 202.26	 -163.52	 -163.52	 -163.52
2.98828e+03	 -1076.6	 935.19	 0	 31719.3	 205.194	 -160.153	 -160.153	 -160.153
3.00781e+03	 -1071.58	 928.411	 0	 31719.1	 197.891	 -167.646	 -167.646	 -167.646
3.02734e+03	 -1073.92	 931.349	 0	 31716.4	 200.847	 -164.818	 -164.818	 -164.818
3.04688e+03	 -1076.68	 934.581	 0	 31718.1	 204.772	 -160.49	 -160.49	 -160.49
3.06641e+03	 -1072.26	 928.509	 0	 31718.5	 198.298	 -167.074	 -167.074	 -167.074
3.08594e+03	 -1073.6	 929.947	 0	 31715.9	 199.631	 -165.913	 -165.913	 -165.913
3.10547e+03	 -1076.67	 933.818	 0	 31716.9	 204.189	 -160.992	 -160.992	 -160.992
3.12500e+03	 -1072.95	 928.618	 0	 31717.8	 198.698	 -166.522	 -166.522	 -166.522
3.14453e+03	 -1073.35	 928.749	 0	 31715.4	 198.618	 -166.799	 -166.799	 -166.799
3.16406e+03	 -1076.58	 932.937	 0	 31715.9	 203.473	 -161.632	 -161.632	 -161.632
3.18359e+03	 -1073.64	 928.693	 0	 31717.1	 199.06	 -166.021	 -166.021	 -166.021
3.20312e+03	 -1073.18	 927.74	 0	 31714.9	 197.803	 -167.483	 -167.483	 -167.483
3.22266e+03	 -1076.42	 931.982	 0	 31714.9	 202.658	 -162.373	 -162.373	 -162.373
3.24219e+03	 -1074.28	 928.723	 0	 31716.3	 199.364	 -165.59	 -165.59	 -165.59
3.26172e+03	 -1073.11	 926.887	 0	 31714.4	 197.166	 -167.987	 -167.987	 -167.987
3.28125e+03	 -1076.22	 930.98	 0	 31714.1	 201.775	 -163.182	 -163.182	 -163.182
3.30078e+03	 -1074.86	 928.705	 0	 31715.4	 199.594	 -165.243	 -165.243	 -165.243
3.32031e+03	 -1073.12	 926.173	 0	 31714	 196.687	 -168.336	 -168.336	 -168.336
3.33984e+03	 -1075.99	 929.952	 0	 31713.3	 200.863	 -164.018	 -164.018	 -164.018
3.35938e+03	 -1075.37	 928.627	 0	 31714.6	 199.734	 -164.997	 -164.997	 -164.997
3.37891e+03	 -1073.2	 925.584	 0	 31713.5	 196.337	 -168.558	 -168.558	 -168.558
3.39844e+03	 -1075.75	 928.922	 0	 31712.6	 199.958	 -164.846	 -164.846	 -164.846
3.41797e+03	 -1075.8	 928.481	 0	 31713.8	 199.782	 -164.849	 -164.849	 -164.849
3.43750e+03	 -1073.36	 925.108	 0	 31713	 196.094	 -168.676	 -168.676	 -168.676
3.45703e+03	 -1075.5	 927.899	 0	 31711.9	 199.07	 -165.656	 -165.656	 -165.656
3.47656e+03	 -1076.14	 928.264	 0	 31712.9	 199.742	 -164.796	 -164.796	 -164.796
3.49609e+03	 -1073.6	 924.737	 0	 31712.6	 195.947	 -168.703	 -168.703	 -168.703
3.51562e+03	 -1075.28	 926.895	 0	 31711.3	 198.208	 -166.439	 -166.439	 -166.439
3.53516e+03	 -1076.38	 927.969	 0	 31712.1	 199.614	 -164.839	 -164.839	 -164.839
3.55469e+03	 -1073.89	 924.464	 0	 31712.1	 195.887	 -168.647	 -168.647	 -168.647
3.57422e+03	 -1075.07	 925.925	 0	 31710.8	 197.382	 -167.182	 -167.182	 -167.182
3.59375e+03	 -1076.54	 927.589	 0	 31711.3	 199.391	 -164.981	 -164.981	 -164.981
3.61328e+03	 -1074.23	 924.272	 0	 31711.5	 195.9	 -168.523	 -168.523	 -168.523
3.63281e+03	 -1074.9	 925.013	 0	 31710.2	 196.615	 -167.865	 -167.865	 -167.865
3.65234e+03	 -1076.63	 927.121	 0	 31710.6	 199.073	 -165.225	 -165.225	 -165.225
3.67188e+03	 -1074.59	 924.136	 0	 31711	 195.964	 -168.352	 -168.352	 -168.352
3.69141e+03	 -1074.76	 924.175	 0	 31709.8	 195.924	 -168.47	 -168.47	 -168.47
3.71094e+03	 -1076.66	 926.575	 0	 31709.9	 198.668	 -165.559	 -165.559	 -165.559
3.73047e+03	 -1074.97	 924.031	 0	 31710.4	 196.053	 -168.163	 -168.163	 -168.163
3.75000e+03	 -1074.66	 923.421	 0	 31709.3	 195.318	 -168.987	 -168.987	 -168.987
3.76953e+03	 -1076.64	 925.967	 0	 31709.2	 198.191	 -165.969	 -165.969	 -165.969
3.78906e+03	 -1075.35	 923.935	 0	 31709.8	 196.144	 -167.976	 -167.976	 -167.976
3.80859e+03	 -1074.6	 922.752	 0	 31708.9	 194.801	 -169.414	 -169.414	 -169.414
3.82812e+03	 -1076.57	 925.311	 0	 31708.5	 197.657	 -166.437	 -166.437	 -166.437
3.84766e+03	 -1075.72	 923.834	 0	 31709.2	 196.224	 -167.806	 -167.806	 -167.806
3.86719e+03	 -1074.59	 922.167	 0	 31708.4	 194.373	 -169.753	 -169.753	 -169.753
3.88672e+03	 -1076.46	 924.618	 0	 31708	 197.078	 -166.952	 -166.952	 -166.952
3.90625e+03	 -1076.06	 923.718	 0	 31708.6	 196.278	 -167.667	 -167.667	 -167.667
3.92578e+03	 -1074.64	 921.668	 0	 31708	 194.034	 -170.003	 -170.003	 -170.003
3.94531e+03	 -1076.33	 923.895	 0	 31707.4	 196.466	 -167.502	 -167.502	 -167.502
3.96484e+03	 -1076.35	 923.574	 0	 31708	 196.293	 -167.572	 -167.572	 -167.572
3.98438e+03	 -1074.75	 921.256	 0	 31707.6	 193.784	 -170.163	 -170.163	 -170.163
4.00391e+03	 -1076.19	 923.155	 0	 31706.9	 195.836	 -168.07	 -168.07	 -168.07
4.02344e+03	 -1076.59	 923.384	 0	 31707.4	 196.253	 -167.538	 -167.538	 -167.538
4.04297e+03	 -1074.9	 920.932	 0	 31707.2	 193.623	 -170.236	 -170.236	 -170.236
4.06250e+03	 -1076.05	 922.417	 0	 31706.4	 195.206	 -168.636	 -168.636	 -168.636
4.08203e+03	 -1076.78	 923.133	 0	 31706.8	 196.14	 -167.581	 -167.581	 -167.581
4.10156e+03	 -1075.1	 920.687	 0	 31706.8	 193.542	 -170.231	 -170.231	 -170.231
4.12109e+03	 -1075.93	 921.7	 0	 31705.9	 194.6	 -169.177	 -169.177	 -169.177
4.14062e+03	 -1076.9	 922.814	 0	 31706.2	 195.946	 -167.71	 -167.71	 -167.71
4.16016e+03	 -1075.34	 920.506	 0	 31706.3	 193.522	 -170.167	 -170.167	 -170.167
4.17969e+03	 -1075.81	 921.023	 0	 31705.5	 194.039	 -169.671	 -169.671	 -169.671
4.19922e+03	 -1076.97	 922.429	 0	 31705.7	 195.677	 -167.918	 -167.918	 -167.918
4.21875e+03	 -1075.61	 920.364	 0	 31705.9	 193.536	 -170.073	 -170.073	 -170.073
4.23828e+03	 -1075.73	 920.4	 0	 31705.1	 193.537	 -170.106	 -170.106	 -170.106
4.25781e+03	 -1076.99	 921.988	 0	 31705.1	 195.347	 -168.19	 -168.19	 -168.19
4.27734e+03	 -1075.88	 920.242	 0	 31705.4	 193.561	 -169.97	 -169.97	 -169.97
4.29688e+03	 -1075.69	 919.84	 0	 31704.7	 193.099	 -170.475	 -170.475	 -170.475
4.31641e+03	 -1076.97	 921.499	 0	 31704.6	 194.966	 -168.514	 -168.514	 -168.514
4.33594e+03	 -1076.13	 920.121	 0	 31704.9	 193.582	 -169.875	 -169.875	 -169.875
4.35547e+03	 -1075.68	 919.351	 0	 31704.4	 192.733	 -170.772	 -170.772	 -170.772
4.37500e+03	 -1076.93	 920.974	 0	 31704.1	 194.543	 -168.882	 -168.882	 -168.882
4.39453e+03	 -1076.37	 919.985	 0	 31704.4	 193.583	 -169.805	 -169.805	 -169.805
4.41406e+03	 -1075.72	 918.935	 0	 31704	 192.442	 -170.992	 -170.992	 -170.992
4.43359e+03	 -1076.87	 920.423	 0	 31703.6	 194.091	 -169.28	 -169.28	 -169.28
4.45312e+03	 -1076.58	 919.822	 0	 31704	 193.55	 -169.773	 -169.773	 -169.773
4.47266e+03	 -1075.79	 918.585	 0	 31703.6	 192.221	 -171.143	 -171.143	 -171.143
4.49219e+03	 -1076.79	 919.866	 0	 31703.2	 193.631	 -169.686	 -169.686	 -169.686
4.51172e+03	 -1076.76	 919.624	 0	 31703.5	 193.473	 -169.787	 -169.787	 -169.787
4.53125e+03	 -1075.89	 918.288	 0	 31703.2	 192.053	 -171.243	 -171.243	 -171.243
4.55078e+03	 -1076.72	 919.319	 0	 31702.8	 193.182	 -170.08	 -170.08	 -170.08
4.57031e+03	 -1076.91	 919.39	 0	 31703	 193.355	 -169.846	 -169.846	 -169.846
4.58984e+03	 -1076.01	 918.029	 0	 31702.9	 191.92	 -171.309	 -171.309	 -171.309
4.60938e+03	 -1076.65	 918.793	 0	 31702.4	 192.755	 -170.453	 -170.453	 -170.453
4.62891e+03	 -1077.02	 919.122	 0	 31702.5	 193.198	 -169.945	 -169.945	 -169.945
4.64844e+03	 -1076.16	 917.799	 0	 31702.5	 191.812	 -171.35	 -171.35	 -171.35
4.66797e+03	 -1076.6	 918.293	 0	 31702	 192.354	 -170.799	 -170.799	 -170.799
4.68750e+03	 -1077.11	 918.824	 0	 31702.1	 193.006	 -170.082	 -170.082	 -170.082
4.70703e+03	 -1076.31	 917.59	 0	 31702.1	 191.725	 -171.374	 -171.374	 -171.374
4.72656e+03	 -1076.56	 917.822	 0	 31701.7	 191.981	 -171.116	 -171.116	 -171.116
4.74609e+03	 -1077.16	 918.498	 0	 31701.7	 192.782	 -170.253	 -170.253	 -170.253
4.76562e+03	 -1076.47	 917.396	 0	 31701.7	 191.65	 -171.387	 -171.387	 -171.387
4.78516e+03	 -1076.54	 917.383	 0	 31701.3	 191.641	 -171.401	 -171.401	 -171.401
4.80469e+03	 -1077.19	 918.149	 0	 31701.2	 192.53	 -170.454	 -170.454	 -170.454
4.82422e+03	 -1076.63	 917.211	 0	 31701.3	 191.58	 -171.396	 -171.396	 -171.396
4.84375e+03	 -1076.54	 916.976	 0	 31701	 191.334	 -171.652	 -171.652	 -171.652
4.86328e+03	 -1077.21	 917.78	 0	 31700.8	 192.255	 -170.678	 -170.678	 -170.678
4.88281e+03	 -1076.78	 917.027	 0	 31700.9	 191.509	 -171.409	 -171.409	 -171.409
4.90234e+03	 -1076.56	 916.602	 0	 31700.6	 191.062	 -171.869	 -171.869	 -171.869
4.92188e+03	 -1077.21	 917.397	 0	 31700.4	 191.963	 -170.921	 -170.921	 -170.921
4.94141e+03	 -1076.93	 916.84	 0	 31700.5	 191.431	 -171.432	 -171.432	 -171.432
4.96094e+03	 -1076.59	 916.262	 0	 31700.3	 190.823	 -172.053	 -172.053	 -172.053
4.98047e+03	 -1077.21	 917.005	 0	 31700.1	 191.66	 -171.176	 -171.176	 -171.176
5.00000e+03	 -1077.06	 916.645	 0	 31700.1	 191.34	 -171.468	 -171.468	 -171.468
5.01953e+03	 -1076.65	 915.953	 0	 31699.9	 190.616	 -172.206	 -172.206	 -172.206
5.03906e+03	 -1077.19	 916.609	 0	 31699.7	 191.352	 -171.436	 -171.436	 -171.436
5.05859e+03	 -1077.18	 916.438	 0	 31699.8	 191.234	 -171.521	 -171.521	 -171.521
5.07812e+03	 -1076.71	 915.672	 0	 31699.6	 190.436	 -172.331	 -172.331	 -172.331
5.09766e+03	 -1077.18	 916.214	 0	 31699.3	 191.045	 -171.696	 -171.696	 -171.696
5.11719e+03	 -1077.28	 916.217	 0	 31699.4	 191.11	 -171.594	 -171.594	 -171.594
5.13672e+03	 -1076.79	 915.417	 0	 31699.3	 190.282	 -172.432	 -172.432	 -172.432
5.15625e+03	 -1077.16	 915.826	 0	 31699	 190.743	 -171.951	 -171.951	 -171.951
5.17578e+03	 -1077.37	 915.98	 0	 31699	 190.968	 -171.688	 -171.688	 -171.688
5.19531e+03	 -1076.88	 915.184	 0	 31698.9	 190.147	 -172.514	 -172.514	 -172.514
5.21484e+03	 -1077.15	 915.448	 0	 31698.7	 190.45	 -172.197	 -172.197	 -172.197
5.23438e+03	 -1077.44	 915.727	 0	 31698.6	 190.806	 -171.802	 -171.802	 -171.802
5.25391e+03	 -1076.98	 914.968	 0	 31698.6	 190.029	 -172.58	 -172.58	 -172.58
5.27344e+03	 -1077.14	 915.083	 0	 31698.4	 190.171	 -172.43	 -172.43	 -172.43
